GEOID,year,month,year-month,sale_amt,home_size,yr_blt,price_sf,Sub_geo
13057090101,2021,2,2021-2,315000.0,2956.0,2020.0,106.56292286874154,East Cherokee
13057090101,2023,5,2023-5,450000.0,2200.0,2021.0,204.54545454545453,East Cherokee
13057090101,2020,12,2020-12,60000.0,2234.0,2021.0,26.85765443151298,East Cherokee
13057090101,2022,8,2022-8,420000.0,1752.0,2000.0,239.72602739726028,East Cherokee
13057090101,2021,5,2021-5,279500.0,1888.0,1946.0,148.04025423728814,East Cherokee
13057090101,2020,10,2020-10,279900.0,2436.0,2000.0,114.90147783251231,East Cherokee
13057090101,2023,8,2023-8,330000.0,1372.0,1977.0,240.52478134110788,East Cherokee
13057090101,2020,1,2020-1,230000.0,1508.0,2004.0,152.51989389920425,East Cherokee
13057090101,2022,6,2022-6,210000.0,900.0,1955.0,233.33333333333337,East Cherokee
13057090101,2022,3,2022-3,435000.0,2230.0,2016.0,195.06726457399105,East Cherokee
13057090101,2021,2,2021-2,358700.0,2361.0,2014.0,151.92714951291825,East Cherokee
13057090101,2020,9,2020-9,379900.0,2751.0,2016.0,138.0952380952381,East Cherokee
13057090101,2021,1,2021-1,300000.0,1879.0,2003.0,159.6593932943055,East Cherokee
13057090101,2021,9,2021-9,353000.0,2536.0,2021.0,139.1955835962145,East Cherokee
13057090101,2023,2,2023-2,465000.0,2316.0,2021.0,200.77720207253887,East Cherokee
13057090101,2022,6,2022-6,388640.0,1558.0,1940.0,249.44801026957637,East Cherokee
13057090101,2020,6,2020-6,191520.0,1349.0,1930.0,141.9718309859155,East Cherokee
13057090101,2020,6,2020-6,237900.0,1609.0,2004.0,242.3865755127408,East Cherokee
13057090101,2020,6,2020-6,296000.0,1801.0,2007.0,164.35313714602998,East Cherokee
13057090101,2023,9,2023-9,400000.0,2415.0,1993.0,165.63146997929607,East Cherokee
13057090101,2024,2,2024-2,285000.0,1648.0,1910.0,172.9368932038835,East Cherokee
13057090101,2024,2,2024-2,355000.0,2134.0,1998.0,166.35426429240863,East Cherokee
13057090101,2023,7,2023-7,325000.0,1316.0,1982.0,246.96048632218844,East Cherokee
13057090101,2024,2,2024-2,469000.0,1792.0,2016.0,261.71875,East Cherokee
13057090101,2023,12,2023-12,226650.0,1300.0,1950.0,174.34615384615384,East Cherokee
13057090101,2021,4,2021-4,322500.0,1933.0,2016.0,166.83911019141232,East Cherokee
13057090101,2023,4,2023-4,285000.0,1344.0,1940.0,212.05357142857144,East Cherokee
13057090101,2021,7,2021-7,115000.0,672.0,1970.0,171.13095238095238,East Cherokee
13057090101,2022,12,2022-12,250000.0,2384.0,1987.0,104.86577181208054,East Cherokee
13057090101,2022,1,2022-1,405000.0,3219.0,2006.0,125.81547064305686,East Cherokee
13057090101,2022,1,2022-1,330000.0,1907.0,1997.0,173.046670162559,East Cherokee
13057090101,2021,2,2021-2,315000.0,2226.0,2020.0,141.50943396226415,East Cherokee
13057090101,2023,8,2023-8,513000.0,2142.0,2021.0,239.49579831932772,East Cherokee
13057090101,2023,10,2023-10,430000.0,1819.0,2000.0,236.39362286970865,East Cherokee
13057090101,2023,7,2023-7,580000.0,3096.0,1990.0,187.33850129198967,East Cherokee
13057090101,2021,10,2021-10,380000.0,2135.0,1900.0,177.98594847775175,East Cherokee
13057090101,2022,5,2022-5,332500.0,2370.0,1991.0,140.29535864978902,East Cherokee
13057090101,2020,6,2020-6,95400.0,1397.0,1965.0,103.79384395132428,East Cherokee
13057090101,2020,9,2020-9,310000.0,2322.0,2005.0,133.50559862187768,East Cherokee
13057090101,2020,7,2020-7,339900.0,2535.0,2018.0,178.8560157790927,East Cherokee
13057090101,2022,9,2022-9,307000.0,860.0,2019.0,356.9767441860465,East Cherokee
13057090101,2022,5,2022-5,1075000.0,3278.0,2018.0,327.94386821232456,East Cherokee
13057090101,2022,10,2022-10,200000.0,1260.0,1990.0,158.7301587301587,East Cherokee
13057090101,2023,6,2023-6,380000.0,2627.0,2001.0,144.6516939474686,East Cherokee
13057090101,2021,6,2021-6,420000.0,4236.0,2001.0,99.15014164305948,East Cherokee
13057090101,2022,3,2022-3,327500.0,1250.0,2004.0,262.0,East Cherokee
13057090101,2021,9,2021-9,340000.0,2727.0,2003.0,124.67913458012468,East Cherokee
13057090101,2021,4,2021-4,310000.0,2044.0,1990.0,151.66340508806263,East Cherokee
13057090101,2020,3,2020-3,154000.0,1272.0,1945.0,121.06918238993713,East Cherokee
13057090101,2022,11,2022-11,360000.0,1864.0,2005.0,193.1330472103004,East Cherokee
13057090101,2020,8,2020-8,325000.0,2625.0,2003.0,123.8095238095238,East Cherokee
13057090101,2022,9,2022-9,418000.0,2767.0,2002.0,151.06613661004698,East Cherokee
13057090101,2021,7,2021-7,365000.0,2058.0,2006.0,177.35665694849368,East Cherokee
13057090101,2022,1,2022-1,340000.0,1425.0,2004.0,238.59649122807016,East Cherokee
13057090101,2022,12,2022-12,330000.0,1214.0,2020.0,271.82866556836905,East Cherokee
13057090101,2020,12,2020-12,195000.0,1348.0,2000.0,144.6587537091988,East Cherokee
13057090101,2021,4,2021-4,227000.0,2700.0,2002.0,84.07407407407408,East Cherokee
13057090101,2020,12,2020-12,315000.0,1844.0,1978.0,170.824295010846,East Cherokee
13057090101,2020,12,2020-12,700570.0,3686.0,2020.0,278.07921866521974,East Cherokee
13057090101,2020,5,2020-5,295000.0,2227.0,2016.0,132.46519982038618,East Cherokee
13057090101,2022,1,2022-1,475000.0,3417.0,2013.0,139.01082821188177,East Cherokee
13057090101,2021,7,2021-7,224000.0,1440.0,1982.0,155.55555555555554,East Cherokee
13057090101,2023,1,2023-1,455500.0,2295.0,2007.0,198.47494553376907,East Cherokee
13057090101,2023,1,2023-1,200000.0,1470.0,1925.0,136.05442176870747,East Cherokee
13057090101,2020,9,2020-9,325000.0,2535.0,2020.0,128.2051282051282,East Cherokee
13057090101,2021,9,2021-9,1295000.0,5915.0,2018.0,218.93491124260356,East Cherokee
13057090101,2021,5,2021-5,420000.0,2432.0,2007.0,172.69736842105263,East Cherokee
13057090101,2020,1,2020-1,286000.0,2688.0,1992.0,106.39880952380952,East Cherokee
